"IDS","NAME","LONGITUDE","LATITUDE","NEAREST_LINE_ID","COMID","ARBOLATESU","SNAP_DIST","DISTFROMNODE","DISTTONODE","DIST_FROMHWKM","GEOMETRY","POINTTYPE"
"Point.990","UT00386 FERRON DEBRIS BASIN NO. 5",-111.1533,39.1083,4876825,4876825,4.278,54.434214432306,103.936613469245,932.5099911304,3.3454900088696,"c(486704.012890868, 4328771.0923439)","dam"
"Point.991","UT00058 BULLOCK DRAW",-109.8166,40.3549,11984801,11984801,25.368,741.070563695807,284.908156318835,1957.23649398052,23.4107635060195,"c(599985.699412605, 4468363.03966173)","dam"
"Point.992","WY01390 MEEKS CABIN",-110.5792,41.0258,3197078,3197078,236.769,0.493587183032899,59.1988693876008,6287.94573321777,230.481054266782,"c(535376.659004044, 4541706.38134949)","dam"
"Point.993","CO00283 BURG",-108.8355,38.8299,24650818,24650818,4.071,26.7308115439825,82.4412009046045,810.729790905529,3.26027020909447,"c(687908.480127791, 4300140.04456494)","dam"
"Point.994","AZ20020 OSO LARGO DAM",-109.91,32.92,21328201,21328201,209.635,340.944741659151,8490.19618996826,1834.47901775661,207.800520982243,"c(602116.535770737, 3642668.21278789)","dam"
"Point.995","CO02654 GOMEZ",-106.9354,37.0401,17036473,17036473,3.346,44.7115593188373,0,3109.92021309607,0.236079786903934,"c(861565.373128921, 4107012.90854541)","dam"
"Point.996","CO02099 CHARLES LEMON R R",-107.7547,37.2058,17015251,17015251,6.144,47.3746219554039,5095.47074623446,1034.57662975677,5.10942337024323,"c(787973.840034775, 4122615.88037102)","dam"
"Point.997","CO01074 TAYLOR",-108.0302,37.4552,16998596,16998596,1.557,23.5991838953047,2.12054384504434,1545.25202674594,0.0117479732540593,"c(762665.055593951, 4149510.64463715)","dam"
"Point.998","CO01693 SILVER JACK",-107.5438,38.2449,3253471,3253471,60.267,15.5044366434444,1490.8801832045,648.623330841561,59.6183766691584,"c(802490.69342223, 4238645.14368003)","dam"
"Point.999","CO00708 EAST BRANCH",-106.0822,39.8433,1237893,1237893,8.883,28.9755767480658,41.5859038305404,258.66974859059,8.62433025140941,"c(920846.660208733, 4421977.66983034)","dam"
"Point.1000","NM00139 QUEMADO LAKE DAM",-108.497,34.138,19899623,19899623,74.991,6.0189858514393,838.601211417435,14.6040029396853,74.9763959970603,"c(730795.772767896, 3780282.83324022)","dam"
"Point.1001","UT00510 PROVANCHA",-109.2383,38.2766,18381821,18381821,3.087,23.5188754057629,33.310283389717,745.555034024672,2.34144496597533,"c(654095.546716149, 4237949.34174049)","dam"
"Point.1002","UT00212 MILLSITE",-111.1883,39.0999,4876831,4876831,206.808,15.6089940541599,35.5434127142794,341.706279047109,206.466293720953,"c(483710.134455259, 4327865.92103676)","dam"
"Point.1003","AZ20027 SANDS DRAW DETENTION DAM",-109.38,32.49,21306407,21306407,832.039,435.133850265139,448.329770229567,446.188435400969,831.592811564599,"c(652126.945765009, 3595478.90336791)","dam"
"Point.1004","AZ00062 CONTINENTAL #1",-111.5866,35.1983,20524887,20524887,100.799,694.696297991964,1592.08587813807,3854.38385304981,96.9446161469502,"c(445947.059411925, 3895426.37070361)","dam"
"Point.1005","AZ00077 SUNRIDGE CANYON (NO. 7)",-111.7513,33.6061,20440710,20440710,6.941,26.3841385198703,4794.54682831068,2151.12087846466,4.78987912153534,"c(430285.928897025, 3718757.97167228)","dam"
"Point.1006","CO02946 VALANA K RESERVOIR NO. 1",-107.0336,39.323,1326455,1326455,23.499,4.07226256003222,13321.5991519752,2979.29130466424,20.5197086953358,"c(841948.433705631, 4360129.92230958)","dam"
"Point.1007","CO02851 FISH CREEK SADDLE",-106.6997,40.4966,1358314,1358314,0.193,189.010717079036,0,193.383731865159,0,"c(864419.804337834, 4491954.21652237)","dam"
"Point.1008","CO01047 SOMERVILLE-MCCULLAH",-108.0557,39.0652,3179860,3179860,0.611,9.45529753303481,593.465153813987,15.4479144470972,0.595552085552903,"c(754749.78020246, 4328134.75374495)","dam"
"Point.1009","CO01032 TRULL CREEK #1",-106.9786,40.5441,1354462,1354462,9.136,55.2432727982237,316.649304250248,41.6830393129899,9.09431696068701,"c(840554.812227346, 4495872.46027549)","dam"
"Point.1010","NM00121 CUTTER",-107.6875,36.6854,17021537,17021537,3.978,106.254189569812,2352.87072862899,39.9210667289763,3.93807893327102,"c(795971.033176175, 4065193.06966542)","dam"
"Point.1011","NM00346 SAN JUAN POWER GENERATION DAM",-108.4451,36.785,17001894,17001894,5.374,92.3813681931297,181.769951401645,876.804806166727,4.49719519383327,"c(728051.108671833, 4074131.6268985)","dam"
"Point.1012","UT00253 RATTLESNAKE RANCH NO.2 (LOWER)",-109.305,38.2883,3380873,3380873,4.996,15.8498564784344,432.942834978953,160.351761911361,4.83564823808864,"c(648239.271808242, 4239146.44072882)","dam"
"Point.1013","UT00382 FERRON DEBRIS BASIN NO. 1",-111.1399,39.0466,4876915,4876915,4.876,26.7360115201396,137.755362437811,823.018914175209,4.05298108582479,"c(487902.698457534, 4321982.36482271)","dam"
"Point.1014","UT00384 FERRON DEBRIS BASIN NO. 3",-111.1616,39.0683,4876927,4876927,7.538,759.474247473271,6968.99357366585,580.302663993441,6.95769733600656,"c(486153.551775396, 4323620.69618381)","dam"
"Point.1015","UT00383 FERRON DEBRIS BASIN NO. 2",-111.1433,39.05,4876915,4876915,4.876,380.446987197352,0,960.77427661302,3.91522572338698,"c(487766.731035736, 4321992.89713899)","dam"
"Point.1016","WY02103 NINTH PARALLEL",-110.0983,43.125,18345087,18345087,6.703,72.1939332313771,2601.66095316113,4100.30463523436,2.60269536476564,"c(573275.331257808, 4775082.92771345)","dam"
"Point.1017","CO00119 GOBBO #3",-108.7245,38.8603,3232627,3232627,2.855,11.1351771711503,544.553090781908,21.5714982285599,2.83342850177144,"c(697429.263202528, 4303742.13452305)","dam"
"Point.1018","AZ00026 KENNEDY PARK",-111.0105,32.1894,15902517,15902517,7.484,225.770973855038,6446.8593220992,1054.0851123536,6.4299148876464,"c(498934.088857211, 3561217.08419887)","dam"
"Point.1019","AZ00011 GOLDEN EAGLE PARK (NO. 4)",-111.7094,33.6022,20440092,20440092,1.662,71.2194064121495,19.7584960261559,1162.29002098502,0.499709979014982,"c(434133.336995071, 3718225.56566472)","dam"
"Point.1020","AZ00141 TAILINGS WATER RECLAIM",-109.3391,33.0161,21357195,21357195,2.654,210.313649981384,1696.04789015905,957.429484250465,1.69657051574953,"c(655270.355949041, 3654458.20120981)","dam"
"Point.1021","AZ00074 HESPERUS WASH (NO. 36)",-111.7466,33.6366,20440798,20440798,7.196,12.1756842357897,326.131915857022,5.33364130902032,7.19066635869098,"c(430764.713684718, 3722125.27255024)","dam"
"Point.1022","AZ00076 STONERIDGE (NO. 19)",-111.7355,33.618,20440710,20440710,6.941,58.8299488905746,6878.55948050322,67.1082262721256,6.87389177372787,"c(431733.562175856, 3720086.18835306)","dam"
"Point.1023","AZ00075 ASPEN (NO. 6)",-111.7455,33.6263,20440800,20440800,6.061,93.9150074540997,200.081377272052,47.8748165759164,6.01312518342408,"c(430761.232131303, 3720956.11870211)","dam"
"Point.1024","CO02722 MOLE-RICHARDSON #2",-108.4016,39.0813,3179700,3179700,14798.343,319.162109378623,2981.41448404082,2289.3137749854,14796.053686225,"c(724648.610628217, 4329312.4770932)","dam"
"Point.1025","CO02723 MOLE-RICHARDSON #3",-108.4033,39.0822,3179700,3179700,14798.343,177.785178154708,3089.33425295671,2181.39400606951,14796.1616059939,"c(724547.260874649, 4329275.3973956)","dam"
"Point.1026","CO01058 TOWN CENTER",-107.0944,37.2611,17030926,17030926,3.713,30.4999239078517,32.8790309242654,291.226137735004,3.421773862265,"c(846388.822459478, 4131022.09101234)","dam"
"Point.1027","CO00821 BOLEN",-108.2172,39.0249,3229783,3229783,6.619,105.078965843857,71.5170568708158,2096.76905580548,4.52223094419451,"c(740997.632000478, 4323179.61236712)","dam"
"Point.1028","CO00110 GOBBO #1",-108.7319,38.8557,3232631,3232631,2.008,24.1661200315076,374.378406796034,18.5746775727722,1.98942532242723,"c(696794.464088445, 4303228.13840488)","dam"
"Point.1029","CO00825 FLOWING PARK",-108.1105,38.9599,3231075,3231075,5.43,195.269318858558,49.2289262746483,4496.03470054741,0.93396529945259,"c(750530.072489172, 4316410.67175139)","dam"
"Point.1030","UT00410 SIMPLOT PHOSPHATES TAILINGS DAM",-109.4816,40.5949,1393731,1393731,5.897,150.297009169393,753.192142861525,39.7049416214228,5.85729505837858,"c(628396.096070568, 4494772.44106995)","dam"
"Point.1031","UT00154 JOHNSON STORAGE",-112.0166,37.5583,18264593,18264593,99.083,585.162291098872,873.456363546756,3456.36938436882,95.6266306156312,"c(410479.699304704, 4156774.92034521)","dam"
"Point.1032","UT10135 BOR SOLDIER CREEK",-111.1399,40.1416,944060033,944060033,72.683,63.2691493438332,5.01989637579591,3749.95808665935,68.9330419133407,"c(488020.966609668, 4443496.03675164)","dam"
"Point.1033","WY01376 NO. 4",-109.725,41.575,3194754,3194754,2.042,204.254178773247,1937.35109237583,107.85166960485,1.93414833039515,"c(606425.377435741, 4603219.85634923)","dam"
"Point.1034","CO00072 ANDERSON #2",-108.1272,39.0349,3230041,3230041,0.563,489.219547138887,117.191945356175,448.798497515735,0.114201502484265,"c(748906.490364711, 4324154.62158587)","dam"
"Point.1035","AZ00139 BOYNTON LAKE DAM",-109.6017,34.2032,21762398,21762398,14.517,27.2774211725759,936.5731369926,327.827392982162,14.1891726070178,"c(628821.051082167, 3785597.27790528)","dam"
"Point.1036","AZ00111 WEST PARK",-112.1088,33.5847,20475440,20475440,450.713,409.561655380038,2430.97579690573,1268.37395515639,449.444626044844,"c(396710.493238128, 3716556.55391358)","dam"
"Point.1037","AZ10008 TAT MOMOLIKOT",-111.9178,32.6518,15862423,15862423,4.559,56.3442390701531,2469.12948467383,2085.24751279963,2.47375248720037,"c(413982.059605332, 3613051.04553451)","dam"
"Point.1038","CO01854 AUBERT",-108.7105,38.8899,3232439,3232439,14.956,55.9699483165875,5268.82258340877,69.3224818254475,14.8866775181746,"c(698554.707329964, 4306996.4948384)","dam"
"Point.1039","CO01860 LAKE FOREST",-107.103,37.2574,17031250,17031250,6.819,42.110204675553,20.5064558541801,2209.09755909972,4.60990244090028,"c(845655.944710251, 4130510.94974237)","dam"
"Point.1040","CO02097 PAGOSA",-106.9886,37.3105,17035879,17035879,26.542,479.840249810081,1762.60917320233,1201.05968133774,25.3409403186623,"c(855700.818970018, 4137321.04537164)","dam"
"Point.1041","CO01858 MCCARGAR",-106.9711,40.9061,18280029,18280029,1.088,25.5396004805311,0,830.169066974786,0.257830933025214,"c(839332.714338668, 4536160.03437137)","dam"
"Point.1042","CO01859 BAR-BEE LAKE",-106.7738,40.1999,1357830,1357830,10.065,108.772761982336,952.523325799556,483.245876158164,9.58175412384184,"c(859848.278161239, 4458474.77474284)","dam"
"Point.1043","CO02140 LAKE CATAMOUNT",-106.8005,40.3649,1357478,1357478,834.609,4.73243786787733,421.376695651614,1039.37133605666,833.569628663943,"c(856608.664372538, 4476733.490761)","dam"
"Point.1044","CO00713 MEADOW CREEK",-105.7522,40.0522,1234517,1234517,18.37,1.87097293897298,9.20971669596165,11291.6854626887,7.07831453731126,"c(947716.947342098, 4446766.59589205)","dam"
"Point.1045","CO00643 WEIR AND JOHNSON",-107.8305,39.0666,3230377,3230377,0.86,197.104518734945,0,524.985420150262,0.335014579849738,"c(774069.111616089, 4328828.39474518)","dam"
"Point.1046","UT00100 UTAH POWER & LIGHT - ELECTRIC LAKE",-111.2149,39.6033,4876063,4876063,35.3,76.042291166963,246.144111054419,381.495686006374,34.9185043139936,"c(481505.579076472, 4383689.59682885)","dam"
"Point.1047","UT00106 FERRON",-111.4483,39.1416,4876751,4876751,2.332,3.68851924881532,209.840547034308,2134.02264814045,0.197977351859553,"c(461258.079202263, 4332582.27244269)","dam"
"Point.1048","UT00397 STUCKI DEBRIS",-113.488,37.0507,20653524,20653524,4.835,131.792535426615,2608.10047435226,2209.15358025494,2.62584641974506,"c(278623.63565241, 4103388.90931098)","dam"
"Point.1049","CO00635 TWIN LAKE #2",-107.8438,39.0683,3230599,3230599,0.393,69.2242087078632,241.646222405786,153.231037572538,0.239768962427462,"c(773109.304549388, 4329153.25441116)","dam"
"Point.1050","AZ20022 RESERVOIR DIKE",-109.6,32.71,21303333,21303333,9.345,64.7052041213062,616.559351549288,2992.12225682978,6.35287774317022,"c(631275.651824021, 3619985.62130533)","dam"
"Point.1051","AZ00181 TROPHY LAKE",-110.045,34.3644,21754870,21754870,3.667,128.901718698085,0,3648.54001734729,0.0184599826527072,"c(587721.433345284, 3803062.59430559)","dam"
"Point.1052","AZ00160 HOWARD",-109.7638,32.8927,21328199,21328199,16.162,734.195664765644,0,829.873775684792,15.3321262243152,"c(614958.202064047, 3640378.78219728)","dam"
"Point.1053","AZ00166 BILLINGSLEY",-109.8516,32.9475,21327971,21327971,8.838,8.19771036783057,8344.7736386974,492.622970556053,8.34537702944395,"c(607337.044872651, 3646052.85167986)","dam"
"Point.1054","AZ00161 CHESLEY-WAMSLEE",-109.7883,32.9122,21328097,21328097,25.201,289.097074440969,4322.83638788589,0,25.201,"c(613168.212353121, 3642457.92628681)","dam"
"Point.1055","AZ00173 SUNNYCOVE",-112.7397,33.9572,20405101,20405101,12.719,666.122129603256,10089.5305936576,2620.42970317713,10.0985702968229,"c(339411.908486727, 3758127.03640635)","dam"
"Point.1056","AZ00177 SHORT CREEK SOUTHSIDE #1",-112.9688,36.9805,20656734,20656734,7.542,929.038212273435,1456.48859807193,4450.22970361669,3.09177029638331,"c(324050.968789459, 4095109.43691602)","dam"
"Point.1057","CO01022 LESTER CREEK",-106.8888,40.7799,1354448,1354448,7.39,15.5784383020327,1565.92275513579,134.95523430873,7.25504476569127,"c(846962.556798239, 4522452.84763455)","dam"
"Point.1058","CO00799 UPPER DOME",-106.7335,38.2021,9773739,9773739,79.411,2.42313234709785,5.98996610443518,55.9024299858992,79.3550975700141,"c(873641.196541328, 4236850.83618088)","dam"
"Point.1059","UT10144 POTTERS POND NO 1 (EAST)",-111.2666,39.4499,4876331,4876331,12.061,402.310038803495,197.730667145136,1394.19988884996,10.66680011115,"c(476680.341087271, 4366609.67535438)","dam"
"Point.1060","UT00398 GYPSUM WASH",-113.4887,37.0789,20653460,20653460,11.633,775.117736339025,602.399727119167,481.115452319514,11.1518845476805,"c(278239.82623559, 4105962.2358171)","dam"
"Point.1061","UT10145 POTTERS POND NO 2",-111.2708,39.4485,4876331,4876331,12.061,18.2782722635758,224.164533761851,1367.76602223324,10.6932339777668,"c(476681.43019378, 4366583.26393354)","dam"
"Point.1062","UT10149 CURRANT CREEK",-111.0521,40.3328,11964737,11964737,100.866,111.787837126627,39.6113780081621,2561.39298822813,98.3046070117719,"c(495495.265709236, 4464618.19763042)","dam"
"Point.1063","UT10111 PETES HOLE",-111.387,39.293,4876501,4876501,19.329,571.609521951589,111.466450927528,3833.57613382148,15.4954238661785,"c(466722.420757878, 4349926.99134882)","dam"
"Point.1064","UT00356 MONTICELLO CITY NO. 1",-109.371,37.8714,3272678,3272678,10.951,407.761936831105,342.14499051059,2703.99780020965,8.24700219979035,"c(643559.323546274, 4193090.58180469)","dam"
"Point.1065","UT00353 BROUGH",-109.7004,40.2543,1374746,1374746,1.363,124.53262480459,353.338622715414,426.483919008971,0.936516080991029,"c(610553.01109203, 4456913.40686925)","dam"
"Point.1066","UT00396 WARNER DRAW",-113.4699,37.0583,20653476,20653476,5.711,56.7664069167688,2841.48007778188,2896.68166175293,2.81431833824707,"c(280332.89553974, 4104210.16065569)","dam"
"Point.1067","AZ00172 NORTH MOUNTAIN FLOOD DETENTION #3",-112.0466,33.5866,20475446,20475446,5.565,25.8849418401332,1325.26151834346,4226.09072909139,1.33890927090861,"c(402858.30883845, 3716823.79178685)","dam"
"Point.1068","AZ00167 NORTH HEIGHTS (NO. 11)",-111.7486,33.6213,20440708,20440708,4.949,77.3767632843524,3466.53907761528,1496.81406710973,3.45218593289026,"c(430562.842410487, 3720496.31864933)","dam"
"Point.1069","CO02096 HAYDEN PLANT RECYCLED WATER",-107.1855,40.4883,1355090,1355090,3.93,727.334669988534,1447.64480614472,2474.6510192065,1.4553489807935,"c(822734.545379599, 4488506.40301338)","dam"
"Point.1070","CO02095 HAYDEN PLANT EVAPORATION POND",-107.1872,40.4899,1355090,1355090,3.93,600.309263563747,2115.79611362471,1806.49971172651,2.12350028827349,"c(822562.420588586, 4489058.64358974)","dam"
"Point.1071","CO01366 UTE CREEK",-106.0938,39.8394,1238723,1238723,3.169,26.9505858915124,467.364708459041,15.7352399652237,3.15326476003478,"c(919882.418570793, 4421444.68423973)","dam"
"Point.1072","NM00449 APS ASH POND TAILINGS DAM NO. 3",-108.5114,36.6866,16968630,16968630,2.403,409.440052231868,1134.58588749932,1288.62010212841,1.11437989787159,"c(722290.609698999, 4063397.67427421)","dam"
"Point.1073","UT00553 MOAB CITY - WHITE CANYON RETENTION",-109.5375,38.5735,3379027,3379027,123.143,941.124516618307,3194.68060347988,1444.8285983116,121.698171401688,"c(627145.506559764, 4269557.12321773)","dam"
"Point.1074","UT00239 PAPOOSE LAKE",-110.0149,40.7983,11975141,11975141,0.372,28.3109087375267,14.6658716755986,356.857034124117,0.0151429658758832,"c(583072.842728271, 4516835.81683845)","dam"
"Point.1075","WY01709 ISOM",-110.2819,41.418,3196952,3196952,25.596,334.07066436149,361.029286585793,4086.08803706655,21.5099119629335,"c(560018.142705609, 4585075.52576049)","dam"
"Point.1076","WY01372 SEWAGE LAGOON",-109.7383,41.6053,3194964,3194964,4.011,2.68701790475887,302.609678343258,53.9213018928078,3.95707869810719,"c(605137.533229975, 4606721.9391653)","dam"
"Point.1077","AZ82914 REACH 11 DETENTION DIKE 4",-111.8711,33.628,20476962,20476962,12.41,206.160892988936,2170.11401929645,1266.00990517198,11.143990094828,"c(419411.620108118, 3721258.97371939)","dam"
"Point.1078","WY01776 NAT. POLLUTION DISCH. ELIMIN. SYS. DIKE",-109.805,41.625,3194672,3194672,6042.3,431.173729364319,3017.80011484423,3791.32269511541,6038.50867730489,"c(599806.502071538, 4609175.61307029)","dam"
"Point.1079","WY01493 TEXAS GULF EMERGENCY POND NO. 2",-109.91,41.6883,3194934,3194934,11.651,788.305239390721,8936.19274676318,2678.76834465515,8.97223165534485,"c(591324.29236536, 4616238.7041484)","dam"
"Point.1080","AZ00163 NO NAME WASH",-109.6661,32.798,21328637,21328637,2849.111,189.516482642001,1111.04281605637,2050.00374996182,2847.06099625004,"c(624892.780771504, 3629870.66857271)","dam"
"Point.1081","AZ00162 FOOTE WASH DAM",-109.6505,32.7972,21302967,21302967,28.527,68.4559803377183,1688.99492333054,403.549756066694,28.1234502439333,"c(626408.650455397, 3629656.10053045)","dam"
"Point.1082","CO02093 CLINTON GULCH",-106.1766,39.4155,1314713,1314713,7.726,139.932721704769,5879.80536242009,1823.86788462846,5.90213211537154,"c(915396.378662897, 4374109.74719245)","dam"
"Point.1083","CO00387 CRYSTAL",-107.6238,38.5105,3252175,3252175,5454.012,5.937399064131,92.048265450653,3557.49157140125,5450.4545084286,"c(794399.135484036, 4267864.04684325)","dam"
"Point.1084","CO01361 BENCHMARK LAKE",-106.5288,39.6366,1319278,1319278,592.532,192.450367422596,173.873876918413,1122.86635457979,591.40913364542,"c(883692.603699692, 4396803.02308072)","dam"
"Point.1085","UT00506 PARIETTE WEST DIKE",-109.785,40.0416,3895191,3895191,935.384,37.496864481386,1611.38519891991,1863.59389348429,933.520406106516,"c(603670.120879998, 4433049.60776938)","dam"
"Point.1086","UT00513 PARIETTE CENTRAL DIKE",-109.8216,40.0599,3895123,3895123,895.311,312.697851222504,318.526636593496,877.835855493064,894.433164144507,"c(600244.753232315, 4434891.77526043)","dam"
"Point.1087","UT00545 UTAH POWER & LIGHT - HUNTINGTON SET.",-111.0883,39.385,4876393,4876393,222.509,15.1141715683284,1294.91394228248,639.222040941068,221.869777959059,"c(492405.867232847, 4359516.63160847)","dam"
"Point.1088","AZ00162 FOOTE WASH",-109.6511,32.7972,21303005,21303005,4.082,77.545738533318,3608.52184577826,460.708917770893,3.62129108222911,"c(626250.41079647, 3629551.48514869)","dam"
"Point.1089","AZ00155 CORONADO GEN. STATION",-109.2961,34.5577,19895849,19895849,2.444,55.92078781925,1989.76096575332,446.299436916588,1.99770056308341,"c(656367.788522129, 3825348.95395784)","dam"
"Point.1090","AZ00156 ODELL",-111.633,34.933,20454574,20454574,38.076,0.0203054612440623,76.4256026199027,38.6740970869525,38.037325902913,"c(442190.236165076, 3865795.93795139)","dam"
"Point.1091","AZ00176 PHOENIX DETENTION BASIN #7",-112.0733,33.6016,20475436,20475436,3.328,31.7719986977587,1863.56081091301,1459.01667750727,1.86898332249273,"c(400452.009950185, 3718503.66590447)","dam"
"Point.1092","AZ00178 CHOLLA BOTTOM ASH POND",-110.2897,34.9519,21746275,21746275,16.781,262.732276302017,1227.15837158288,1392.20484641811,15.3887951535819,"c(564932.682531906, 3867688.44847037)","dam"
"Point.1093","AZ00179 CHOLLA FLY ASH POND",-110.2683,34.9302,21747001,21747001,2.675,94.1918117302384,2440.79067323074,244.601387450947,2.43039861254905,"c(566873.355165571, 3865465.39428585)","dam"
"Point.1094","CO00162 MIRAMONTE",-108.3355,37.9733,18377324,18377324,46.639,3.2753789992527,216.455429049687,215.917985627131,46.4230820143729,"c(734040.759633002, 4206205.5827584)","dam"
"Point.1095","CO01021 HAHNS PEAK",-106.9866,40.8346,1354420,1354420,5.673,12.8168283285355,1075.80565182929,63.4458519825889,5.60955414801741,"c(838403.995532958, 4528148.74641554)","dam"
"Point.1096","CO02566 COFFEY RESERVOIR",-107.7761,38.4166,9769128,9769128,18.765,643.626908265296,1669.63226067977,2329.3284567151,16.4356715432849,"c(781786.74810561, 4256399.65535231)","dam"
"Point.1097","CO02197 E. G. MERRITT",-108.6846,37.4509,3262435,3262435,8.123,15.3487979155053,10.7845003643237,4892.93320730961,3.23006679269039,"c(704822.269646006, 4147412.4685217)","dam"
"Point.1098","CO02535 DUNCAN",-107.8056,37.6304,24652709,24652709,0.226,869.46945147398,0,226.078346887667,0,"c(782438.003367457, 4170291.5134013)","dam"
"Point.1099","CO02226 CUSHMAN",-107.8972,37.8883,18377574,18377574,54.223,806.400557189135,125.116871445322,1206.33940264207,53.0166605973579,"c(772072.115486389, 4197805.75304485)","dam"
"Point.1100","CO02213 DOVE CREEK #1",-108.9001,37.7711,3273884,3273884,27.182,254.577269760046,5050.11689707495,5288.38218697337,21.8936178130266,"c(685191.923563722, 4182423.38820913)","dam"
"Point.1101","CO01383 CRAIG HOLDING & EVAPORATION PONDS",-107.5955,40.4633,1355120,1355120,1.141,13.5949522676907,545.875066909002,588.590167688105,0.552409832311895,"c(788649.840364183, 4484741.90071697)","dam"
"Point.1102","CO01376 JERRY CREEK #2",-108.1122,39.1899,3177976,3177976,16.588,220.537523886959,3041.13201711378,235.446037586902,16.3525539624131,"c(749615.232488579, 4341739.7837611)","dam"
"Point.1103","CO00800 VOUGA",-106.6638,38.3549,9774083,9774083,38.867,8.02619422312817,695.413007753956,23.5763581374805,38.8434236418625,"c(878956.446005892, 4254102.33465311)","dam"
"Point.1104","UT00359 UTAH POWER & LIGHT - HUNTER SNOW LAKE",-111.0133,39.1683,4876703,4876703,83.258,24.5663579805591,1998.21202446936,1190.15408511122,82.0678459148888,"c(498864.663236938, 4335432.91136951)","dam"
"Point.1105","UT00418 FROG HOLLOW",-113.2622,37.1193,10024358,10024358,20.861,137.388190421916,13.1471577576555,1834.61213280657,19.0263878671934,"c(298885.916542118, 4110467.5346225)","dam"
"Point.1106","UT00362 UTAH POWER & LIGHT - HUNTER ASH",-111.0049,39.1633,4876703,4876703,83.258,605.425751648284,2659.99918477368,528.366924806904,82.7296330751931,"c(499471.710190701, 4335494.68244125)","dam"
"Point.1107","UT00329 WILLOW LAKE",-111.388,39.1349,4876761,4876761,3.196,421.563811784239,0,3178.76280393877,0.0172371960612314,"c(466833.650999863, 4332025.11484387)","dam"
"Point.1108","UT00095 DUCK FORK",-111.4466,39.1716,4876693,4876693,5.071,41.6336253637179,156.644870708028,1572.80083678748,3.49819916321252,"c(461389.601655773, 4335941.07379317)","dam"
"Point.1109","UT00289 SPINNERS",-111.4466,39.0899,4893453,4893453,0.386,51.2653936838543,266.339742786312,122.866693301976,0.263133306698024,"c(461385.931762056, 4326898.35961605)","dam"
"Point.1110","WY02496 A & M",-107.7041,42.2183,18290846,18290846,3.464,131.13834399424,1267.69911269128,2212.1766676871,1.2518233323129,"c(771989.924195051, 4679153.18930308)","dam"
"Point.1111","CO00089 JUNIATA",-108.2854,38.9675,3231045,3231045,4.916,493.782660823485,558.306694267438,0,4.916,"c(735598.222072936, 4316950.18988604)","dam"
"Point.1112","AZ00227 ASH LAGOONS",-110.3352,34.5069,21746897,21746897,0.504,83.4811295412715,30.6814134576408,475.646688671845,0.0283533113281546,"c(560998.77507581, 3818484.11617306)","dam"
"Point.1113","AZ10446 ELGO",-110.4282,33.3878,21294383,21294383,1041.194,13.968544796511,1134.51736612439,264.343235409606,1040.92965676459,"c(553177.515567926, 3694439.48136856)","dam"
"Point.1114","CO00976 ELKHEAD CREEK",-107.3836,40.5577,1353072,1353072,368.844,198.613310950697,745.990782541064,212.494038967665,368.631505961032,"c(806040.446739435, 4496064.76199669)","dam"
"Point.1115","CO01359 LAKE ARROWHEAD",-107.3555,38.3049,3253973,3253973,12.838,250.227461866553,1055.63010420954,11730.9182910488,1.10708170895122,"c(818919.395116721, 4246049.75080065)","dam"
"Point.1116","UT82901 RED FLEET",-109.4222,40.5748,1392857,1392857,229.308,8.19361866228103,40.3327988411178,3650.64478439617,225.657355215604,"c(633551.680509814, 4492760.56371015)","dam"
"Point.1117","UT10156 BOR STATELINE SUMMIT CO.",-110.3849,40.9733,3199114,3199114,5.403,161.031420466038,809.465634936908,733.320943505773,4.66967905649423,"c(551608.353934543, 4535902.21958952)","dam"
"Point.1118","UT10156 STATELINE DIKE A",-110.3924,40.9876,3199106,3199106,86.623,400.60458076285,2062.03662480392,494.930362607404,86.1280696373926,"c(551493.432470963, 4537442.92193756)","dam"
"Point.1119","WY01530 15-C SEDIMENTATION",-110.625,41.6916,3266092,3266092,5.302,75.020430563122,131.805817171855,95.9706975334849,5.20602930246651,"c(531181.150161812, 4615533.03650683)","dam"
"Point.1120","UT10156 STATELINE DIKE B",-110.3935,40.986,3199106,3199106,86.623,460.940030232656,1910.22603694735,646.740950463977,85.976259049536,"c(551471.61750413, 4537295.45145136)","dam"
"Point.1121","WY01948 WAMSUTTER WASTEWATER",-107.9625,41.675,18293154,18293154,6.18,232.51664319155,299.46535050327,5871.01054621946,0.308989453780539,"c(752651.021095321, 4618028.59508747)","dam"
"Point.1122","AZ20028 SLICK ROCK DETENTION DAM",-109.48,32.72,21303221,21303221,114.869,290.813214661136,576.376520492844,163.426184312056,114.705573815688,"c(642232.768461188, 3621466.17505743)","dam"
"Point.1123","AZ11001 BLUE CANYON",-109.1061,35.7814,20563675,20563675,100.876,31.5177201507707,1496.96493453253,376.383401697219,100.499616598303,"c(671199.903468569, 3961372.96816424)","dam"
"Point.1124","AZ00165 INDIAN FARMS",-109.8716,32.9638,21327981,21327981,133.768,537.053831739099,6804.40560397863,2595.19755132404,131.172802448676,"c(605704.991781985, 3647362.91130521)","dam"
"Point.1125","AZ00193 NAVAJO EVAP POND NE-1",-111.3811,36.9122,3528413,3528413,14.877,76.1258198013894,9371.33635562566,5514.56060152529,9.36243939847471,"c(466118.501715314, 4085237.72069929)","dam"
